"filename", "language", "Dart", "YAML", "Markdown", "Ruby", "C++", "Swift", "XML", "Gradle", "Java Properties", "Objective-C", "CMake", "JSON", "HTML", "Java", "Kotlin", "PowerShell", "Kotlinscript", "comment", "blank", "total"
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\chat_appbar.dart", "Dart", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 128
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\date_chip.dart", "Dart", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 100
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\emoji_board.dart", "Dart", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\content\audio_message_view.dart", "Dart", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 47
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\content\document_message_view.dart", "Dart", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 126
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\content\gif_message_view.dart", "Dart", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 63
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\content\image_message_view.dart", "Dart", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 24, 274
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\content\thread_message_view.dart", "Dart", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 312
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\helpers\bubble_color_scheme.dart", "Dart", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 141
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\helpers\ripple_well.dart", "Dart", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 64
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\helpers\swipable.dart", "Dart", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 130
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\message_bubble.dart", "Dart", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 266
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\message_bubble\message_content_builder.dart", "Dart", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 102
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\recording\elapsed_timer.dart", "Dart", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 78
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\recording\record_bar.dart", "Dart", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 24, 218
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\recording\siri_waves\inline_live_wave.dart", "Dart", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 195
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\recording\siri_waves\overlay_siri_wave.dart", "Dart", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 195
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\recording\siri_waves\siri_wave.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 12, 77
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\reply_anchor.dart", "Dart", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 156
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\components\reply_wrapper.dart", "Dart", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 104
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\anchor_wrapper.dart", "Dart", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 16, 83
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\attachment\attachment_wrapper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 24, 147
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\attachment\desaturator.dart", "Dart", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 71
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\attachment\overlay_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 16
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\bottom_message_bar_wrapper.dart", "Dart", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 144
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\chat_appbar_wrapper.dart", "Dart", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 95
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\chat_searchbar.dart", "Dart", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 91
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\emerging_overlay.dart", "Dart", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 91
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\emoji_board_wrapper.dart", "Dart", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\message_list_wrapper.dart", "Dart", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 232
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Chat_screen\widgets\wrappers\overlays\overlay_handler.dart", "Dart", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 60, 367
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Homescreen\components\chat_tile.dart", "Dart", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 154
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Homescreen\components\chat_tile_og.dart", "Dart", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 79
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Homescreen\components\doc_icon.dart", "Dart", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 53
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Homescreen\homescreen.dart", "Dart", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 218
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Homescreen\homescreen_state.dart", "Dart", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 138
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\screens\home_test_screen.dart", "Dart", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 49
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\screens\profile_screen.dart", "Dart", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\screens\slide_screen_test.dart", "Dart", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\screens\sliding_profile_wrapper\sliding_profile_controller.dart", "Dart", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\screens\sliding_profile_wrapper\sliding_profile_screen_wrapper.dart", "Dart", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 207
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\coin_animation.dart", "Dart", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 59
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\coin_animation_2.dart", "Dart", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\coin_animation_controllable.dart", "Dart", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 148
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\coin_loading_animation.dart", "Dart", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 62
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\custom_pull_to_refresh.dart", "Dart", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 159
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\custom_pull_to_refresh_2.dart", "Dart", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 195
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\pulldown_wrapper.dart", "Dart", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 113
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Load_test\widgets\repeat_wrapper.dart", "Dart", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 115
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\profile_screen.dart", "Dart", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 264
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\profile_screen_state.dart", "Dart", 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 337
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\widgets\tile_container.dart", "Dart", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 26, 235
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\wrappers\hero_wrapper.dart", "Dart", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 210
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\wrappers\parent_slide_wrapper.dart", "Dart", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 78
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Profile\wrappers\reverse_cupertino_page_route.dart", "Dart", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 44
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Settings\notifier\settings_notifier.dart", "Dart", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 49
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Settings\settings_screen.dart", "Dart", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 116
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Settings\widgets\bordered_container.dart", "Dart", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Settings\widgets\emerging_circle.dart", "Dart", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 93
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Settings\widgets\rounded_tile.dart", "Dart", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 140
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\screens\Test\thread_test_screen.dart", "Dart", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\clickable_circle.dart", "Dart", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 129
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\context_menus\custom_context_menu.dart", "Dart", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 136
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\context_menus\custom_context_menu_2.dart", "Dart", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 83
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\context_menus\triangular_tail.dart", "Dart", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 75
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\crop\crop_screen.dart", "Dart", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 204
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\crop\croppyImage.dart", "Dart", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 107
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\custom_icon_button.dart", "Dart", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\custom_icon_dialogue.dart", "Dart", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 99
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\glass_container.dart", "Dart", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 51
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\glass_icon_dialogue.dart", "Dart", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 109
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\nothing_to_see.dart", "Dart", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\photo_view\croppy_custom_cropper.dart", "Dart", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 111
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\photo_view\croppy_example.dart", "Dart", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 219
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\photo_view\croppy_settings_modal.dart", "Dart", 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 252
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\photo_view\gallery_view_wrapper.dart", "Dart", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 262
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\photo_view\photo_view_wrapper.dart", "Dart", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 55
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\theme_switch.dart", "Dart", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\helpers\custom_track_shape.dart", "Dart", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 31
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\helpers\play_status.dart", "Dart", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 44
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\helpers\utils.dart", "Dart", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 30
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\voice_controller.dart", "Dart", 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 80, 608
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\voice_message_view.dart", "Dart", 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 284
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\widgets\loading_widget.dart", "Dart", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 70
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\widgets\noises.dart", "Dart", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 37
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\widgets\play_pause_button.dart", "Dart", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 73
"d:\Android_Dev\Flutter\Projects\notesapp\lib\root\widgets\voice_message\components\widgets\single_noise.dart", "Dart", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 45
"d:\Android_Dev\Flutter\Projects\notesapp\lib\todos.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 8, 71
"d:\Android_Dev\Flutter\Projects\notesapp\linux\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 25, 129
"d:\Android_Dev\Flutter\Projects\notesapp\linux\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 10, 89
"d:\Android_Dev\Flutter\Projects\notesapp\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"d:\Android_Dev\Flutter\Projects\notesapp\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\Android_Dev\Flutter\Projects\notesapp\linux\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\Android_Dev\Flutter\Projects\notesapp\linux\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"d:\Android_Dev\Flutter\Projects\notesapp\linux\runner\main.cc", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Android_Dev\Flutter\Projects\notesapp\linux\runner\my_application.cc", "C++", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 131
"d:\Android_Dev\Flutter\Projects\notesapp\linux\runner\my_application.h", "C++", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"d:\Android_Dev\Flutter\Projects\notesapp\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 15
"d:\Android_Dev\Flutter\Projects\notesapp\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"d:\Android_Dev\Flutter\Projects\notesapp\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\Android_Dev\Flutter\Projects\notesapp\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 68
